Job_ID,Job_Text,Sentences
9312527297,,"We connect consumers to the content they love, enable content publishers to build and monetize large audiences, and provide advertisers unique capabilities to engage consumers."
9312527297,,"From your first day at Roku, you'll make a valuable - and valued - contribution."
9312527297,,We're a fast-growing public company where no one is a bystander.
9312527297,,We offer you the opportunity to delight millions of TV streamers around the world while gaining meaningful experience across a variety of disciplines.
9312527297,,"About the role The FP&A Manager position supports the advertising business by understanding its component parts, conducting detailed analysis, and consolidating advertising financials."
9312527297,,"You'll gain profound insights into the streaming industry, OTT advertising, financial drivers, and our efforts to enhance predictability in a dynamic environment."
9312527297,,Reporting to the Sr.
9312527297,,"Director of FP&A, Advertising, this role is based in either our New York City or Boston office."
9312527297,,"For New York Only - The estimated annual salary for this position is between $140,000 and $148,750 annually."
9312527297,,"Compensation packages are based on factors unique to each candidate, including but not limited to skill set, certifications, and specific geographical location."
9312527297,,"This role is eligible for health insurance, equity awards, life insurance, disability benefits, parental leave, wellness benefits, and paid time off."
9312527297,,"What you’ll be doing Consolidation Support the consolidation of advertising forecasts across various business lines, from revenue to gross profit Collaborate closely with finance team to craft narratives for senior management, connecting results and key metrics for comprehensive performance explanations and forward-looking projections Produce and distribute recurring and ad hoc management reports, ensuring financial reporting accuracy Work cross functionally to develop, track and analyze KPIs across various parts of the advertising business Systems and Analytics Drive the adoption of Anaplan into advertising FP&A processes, starting with aggregation and work towards migrating model modules as appropriate Act as the main point of contact with the corporate FP&A team on customizing the advertising Anaplan configuration to meet evolving business needs Assess additional systems and tools to continue driving automation and efficiency within the team’s processes Present findings, recommendations, and new operating models to cross-functional teams Analyze business requirements in design sessions and translate them into efficient applications, often through the development of robust analytical frameworks and spreadsheet models Support users in developing standardized reporting across the advertising business."
